"name","month","price","measure","mode","category","inflation_dynamic","inflation","short_name","picture"
"горілка преміум класу","2021-09-01",285.8,"govstat",NA,NA,100.18,NA,"горілка преміум класу",NA
"коньяк","2021-09-01",319.2,"govstat",NA,NA,99.16,NA,"коньяк",NA
"вина столові вітчизняні","2021-09-01",93.3066666666667,"govstat",NA,NA,100.53,NA,"вина столові вітчизняні",NA
"вина столові імпортні","2021-09-01",189.693333333333,"govstat",NA,NA,98.4,NA,"вина столові імпортні",NA
"вина ігристі","2021-09-01",159.24,"govstat",NA,NA,99.8,NA,"вина ігристі",NA
"пиво вітчизняних марок","2021-09-01",38.1,"govstat",NA,NA,100.58,NA,"пиво вітчизняних марок",NA
"пиво, виготовлене за ліцензією","2021-09-01",46.2,"govstat",NA,NA,99.23,NA,"пиво, виготовлене за ліцензією",NA
"сигарети з фільтром вітчизняних марок","2021-09-01",49.49,"govstat",NA,NA,98.9,NA,"сигарети з фільтром вітчизняних марок",NA
"сигарети з фільтром медіум класу","2021-09-01",57.25,"govstat",NA,NA,99.07,NA,"сигарети з фільтром медіум класу",NA
"сигарети з фільтром преміум класу","2021-09-01",64.4,"govstat",NA,NA,98.8,NA,"сигарети з фільтром преміум класу",NA
"сигарети без фільтру","2021-09-01",44.14,"govstat",NA,NA,98.6,NA,"сигарети без фільтру",NA
"рис","2021-08-01",27.4,"govstat",NA,NA,99.1,NA,"рис",NA
"хліб пшеничний з борошна вищого ґатунку","2021-08-01",30.3,"govstat",NA,NA,98.2,NA,"хліб пшеничний з борошна вищого ґатунку",NA
"хліб пшеничний з борошна першого ґатунку","2021-08-01",23.91,"govstat",NA,NA,97.7,NA,"хліб пшеничний з борошна першого ґатунку",NA
"хліб житній, житньо-пшеничний","2021-08-01",24.95,"govstat",NA,NA,98.5,NA,"хліб житній, житньо-пшеничний",NA
"хліб заварний","2021-08-01",40.9,"govstat",NA,NA,98.7,NA,"хліб заварний",NA
"батон","2021-08-01",32.86,"govstat",NA,NA,98.5,NA,"батон",NA
"багет","2021-08-01",45.92,"govstat",NA,NA,99.05,NA,"багет",NA
"макаронні вироби з твердих сортів пшениці","2021-08-01",58.32,"govstat",NA,NA,99.62,NA,"макаронні вироби з твердих сортів пшениці",NA
"макаронні вироби з м’яких сортів пшениці","2021-08-01",23.19,"govstat",NA,NA,100.17,NA,"макаронні вироби з м’яких сортів пшениці",NA
"пельмені ","2021-08-01",104.67,"govstat",NA,NA,99.43,NA,"пельмені ",NA
"здобні вироби","2021-08-01",102.2,"govstat",NA,NA,98.4,NA,"здобні вироби",NA
"вафлі","2021-08-01",85.15,"govstat",NA,NA,98.5,NA,"вафлі",NA
"печиво здобне","2021-08-01",86.26,"govstat",NA,NA,99.14,NA,"печиво здобне",NA
"печиво сухе","2021-08-01",66.23,"govstat",NA,NA,99.07,NA,"печиво сухе",NA
"торти","2021-08-01",175.45,"govstat",NA,NA,99.82,NA,"торти",NA
"борошно пшеничне","2021-08-01",14.3,"govstat",NA,NA,99.44,NA,"борошно пшеничне",NA
"крупи манні","2021-08-01",16.91,"govstat",NA,NA,99.12,NA,"крупи манні",NA
"крупи гречані","2021-08-01",42.2,"govstat",NA,NA,99.2,NA,"крупи гречані",NA
"пластівці вівсяні","2021-08-01",30.04,"govstat",NA,NA,100.067,NA,"пластівці вівсяні",NA
"крупи ячні","2021-08-01",15.01,"govstat",NA,NA,100.33,NA,"крупи ячні",NA
"пшоно","2021-08-01",17.11,"govstat",NA,NA,99.19,NA,"пшоно",NA
"яловичина","2021-08-01",165,"govstat",NA,NA,95.9,NA,"яловичина",NA
"вирізка яловича","2021-08-01",226.56,"govstat",NA,NA,96.6,NA,"вирізка яловича",NA
"натуральні напівфабрикати з яловичини","2021-08-01",177.09,"govstat",NA,NA,95.8,NA,"натуральні напівфабрикати з яловичини",NA
"свинина","2021-08-01",122.11,"govstat",NA,NA,98.1,NA,"свинина",NA
"вирізка свиняча","2021-08-01",149.04,"govstat",NA,NA,98.3,NA,"вирізка свиняча",NA
"натуральні напівфабрикати зі свинини","2021-08-01",136.51,"govstat",NA,NA,98.8,NA,"натуральні напівфабрикати зі свинини",NA
"птиця (тушки курячі)","2021-08-01",69.94,"govstat",NA,NA,98,NA,"птиця (тушки курячі)",NA
"окремі порційні частини курячі","2021-08-01",71.67,"govstat",NA,NA,97.9,NA,"окремі порційні частини курячі",NA
"філе куряче","2021-08-01",111.39,"govstat",NA,NA,96.8,NA,"філе куряче",NA
"ковбаси варені вищого ґатунку","2021-08-01",167.82,"govstat",NA,NA,99.2,NA,"ковбаси варені в/ґ",NA
"ковбаси варені першого ґатунку","2021-08-01",113.06,"govstat",NA,NA,100.089,NA,"ковбаси варені 1/ґ",NA
"сосиски, сардельки вищого ґатунку","2021-08-01",159.73,"govstat",NA,NA,99.77,NA,"сосиски, сардельки в/ґ",NA
"сосиски, сардельки першого ґатунку","2021-08-01",116,"govstat",NA,NA,99,NA,"сосиски, сардельки 1/ґ",NA
"ковбаси варено-копчені","2021-08-01",198.99,"govstat",NA,NA,98.5,NA,"ковбаси варено-копчені",NA
"ковбаси сирокопчені","2021-08-01",338.86,"govstat",NA,NA,99.31,NA,"ковбаси сирокопчені",NA
"вироби з м’яса варено-копчені","2021-08-01",218.6,"govstat",NA,NA,99.47,NA,"вироби з м’яса варено-копчені",NA
"вироби з м’яса делікатесні","2021-08-01",264.35,"govstat",NA,NA,99.66,NA,"м’ясні делікатеси",NA
"субпродукти яловичі","2021-08-01",65.75,"govstat",NA,NA,99.2,NA,"субпродукти яловичі",NA
"субпродукти свинячі","2021-08-01",39.44,"govstat",NA,NA,99,NA,"субпродукти свинячі",NA
"субпродукти курячі","2021-08-01",73.17,"govstat",NA,NA,99.61,NA,"субпродукти курячі",NA
"фарш м’ясний","2021-08-01",104.26,"govstat",NA,NA,97.2,NA,"фарш м’ясний",NA
"фарш курячий","2021-08-01",104.69,"govstat",NA,NA,98.3,NA,"фарш курячий",NA
"вироби з м’яса кулінарні","2021-08-01",71.62,"govstat",NA,NA,98.5,NA,"вироби з м’яса кулінарні",NA
"риба жива, охолоджена","2021-08-01",59.17,"govstat",NA,NA,99.75,NA,"риба жива, охолоджена",NA
"риба морожена","2021-08-01",84.87,"govstat",NA,NA,98.9,NA,"риба морожена",NA
"філе мороженої риби","2021-08-01",106.96,"govstat",NA,NA,99.7,NA,"філе мороженої риби",NA
"морепродукти","2021-08-01",186.2,"govstat",NA,NA,99.25,NA,"морепродукти",NA
"кілька солона","2021-08-01",52.69,"govstat",NA,NA,97.5,NA,"кілька солона",NA
"скумбрія копчена","2021-08-01",166.77,"govstat",NA,NA,99.71,NA,"скумбрія копчена",NA
"оселедці","2021-08-01",70.37,"govstat",NA,NA,97.3,NA,"оселедці",NA
"консерви рибні в олії","2021-08-01",196.6,"govstat",NA,NA,101,NA,"консерви рибні в олії",NA
"крабові палички","2021-08-01",168.2,"govstat",NA,NA,99.64,NA,"крабові палички",NA
"молоко пастеризоване жирністю до 2,6% включно","2021-08-01",26.62,"govstat",NA,NA,97.9,NA,"молоко 2.5%",NA
"молоко з підвищеним вмістом жиру","2021-08-01",26.53,"govstat",NA,NA,98.4,NA,"молоко 3.2%",NA
"кефір","2021-08-01",29.27,"govstat",NA,NA,98.6,NA,"кефір",NA
"йогурт","2021-08-01",41.16,"govstat",NA,NA,98.1,NA,"йогурт",NA
"сири тверді типу едам","2021-08-01",229.98,"govstat",NA,NA,99.21,NA,"сири тверді типу едам",NA
"сири тверді типу емменталь","2021-08-01",267.19,"govstat",NA,NA,98,NA,"сири тверді типу емменталь",NA
"сири розсольні","2021-08-01",191.96,"govstat",NA,NA,98.3,NA,"сири розсольні",NA
"сири плавлені","2021-08-01",162.9,"govstat",NA,NA,97,NA,"сири плавлені",NA
"сири м’які нежирні","2021-08-01",122.07,"govstat",NA,NA,98.3,NA,"сири м’які нежирні",NA
"сири м’які жирні","2021-08-01",117.22,"govstat",NA,NA,98.4,NA,"сири м’які жирні",NA
"сирки та сиркова маса","2021-08-01",148.2,"govstat",NA,NA,98.6,NA,"сирки та сиркова маса",NA
"сметана жирністю до 15% включно","2021-08-01",70.37,"govstat",NA,NA,98.2,NA,"сметана 10-15%",NA
"сметана з підвищеним вмістом жиру","2021-08-01",88.07,"govstat",NA,NA,98.6,NA,"сметана 20%+",NA
"яйця (десяток)","2021-08-01",26.29,"govstat",NA,NA,88,NA,"яйця 10шт. (десяток)",NA
"масло вершкове","2021-08-01",237.05,"govstat",NA,NA,98.2,NA,"масло вершкове",NA
"спреди","2021-08-01",95.9,"govstat",NA,NA,98.5,NA,"спреди",NA
"маргарин","2021-08-01",82.25,"govstat",NA,NA,101.4,NA,"маргарин",NA
"олія оливкова","2021-08-01",302.08,"govstat",NA,NA,101.3,NA,"олія оливкова",NA
"олія соняшникова","2021-08-01",64.33,"govstat",NA,NA,100.97,NA,"олія соняшникова",NA
"сало","2021-08-01",82.81,"govstat",NA,NA,95.6,NA,"сало",NA
"лимони","2021-08-01",44.37,"govstat",NA,NA,92.6,NA,"лимони",NA
"апельсини","2021-08-01",36.05,"govstat",NA,NA,85,NA,"апельсини",NA
"банани","2021-08-01",23.02,"govstat",NA,NA,96.1,NA,"банани",NA
"яблука","2021-08-01",20.13,"govstat",NA,NA,114,NA,"яблука",NA
"кісточкові","2021-08-01",54.99,"govstat",NA,NA,106.8,NA,"кісточкові",NA
"ківі","2021-08-01",94.84,"govstat",NA,NA,103.5,NA,"ківі",NA
"сухофрукти","2021-08-01",128.47,"govstat",NA,NA,99.18,NA,"сухофрукти",NA
"салати","2021-08-01",152.01,"govstat",NA,NA,91.4,NA,"салати",NA
"капуста білокачанна","2021-08-01",6.6,"govstat",NA,NA,99.7,NA,"капуста білокачанна",NA
"огірки","2021-08-01",14.76,"govstat",NA,NA,66,NA,"огірки",NA
"помідори","2021-08-01",18.01,"govstat",NA,NA,85,NA,"помідори",NA
"кабачки","2021-08-01",9.79,"govstat",NA,NA,75,NA,"кабачки",NA
"баклажани","2021-08-01",14.38,"govstat",NA,NA,84,NA,"баклажани",NA
"перець солодкий","2021-08-01",20.36,"govstat",NA,NA,111,NA,"перець солодкий",NA
"цибуля ріпчаста","2021-08-01",10.64,"govstat",NA,NA,113,NA,"цибуля ріпчаста",NA
"буряк","2021-08-01",9.29,"govstat",NA,NA,116,NA,"буряк",NA
"морква","2021-08-01",10.29,"govstat",NA,NA,115,NA,"морква",NA
"гриби","2021-08-01",46.28,"govstat",NA,NA,84,NA,"гриби",NA
"бобові","2021-08-01",18.48,"govstat",NA,NA,101.8,NA,"бобові",NA
"овочі консервовані","2021-08-01",64.8,"govstat",NA,NA,100.093,NA,"овочі консервовані",NA
"гриби консервовані","2021-08-01",124.96,"govstat",NA,NA,99.38,NA,"гриби консервовані",NA
"паста томатна","2021-08-01",60.62,"govstat",NA,NA,99.74,NA,"паста томатна",NA
"картопля","2021-08-01",8.66,"govstat",NA,NA,104.1,NA,"картопля",NA
"цукор","2021-08-01",28.7,"govstat",NA,NA,100.035,NA,"цукор",NA
"мед","2021-08-01",142.28,"govstat",NA,NA,99.12,NA,"мед",NA
"шоколад","2021-08-01",276.2,"govstat",NA,NA,98.8,NA,"шоколад",NA
"цукерки шоколадні","2021-08-01",164.63,"govstat",NA,NA,99.2,NA,"цукерки шоколадні",NA
"карамель","2021-08-01",71.66,"govstat",NA,NA,99,NA,"карамель",NA
"зефір","2021-08-01",91.88,"govstat",NA,NA,98.7,NA,"зефір",NA
"морозиво","2021-08-01",198.4,"govstat",NA,NA,100.76,NA,"морозиво",NA
"кетчуп томатний","2021-08-01",45.36,"govstat",NA,NA,98.1,NA,"кетчуп томатний",NA
"майонез","2021-08-01",75.24,"govstat",NA,NA,97.6,NA,"майонез",NA
"сіль","2021-08-01",7.78,"govstat",NA,NA,98.1,NA,"сіль",NA
"часник","2021-08-01",79.75,"govstat",NA,NA,95.2,NA,"часник",NA
"спеції","2021-08-01",388.5,"govstat",NA,NA,99.11,NA,"спеції",NA
"супи","2021-08-01",208.7,"govstat",NA,NA,100.58,NA,"супи",NA
"молочні суміші для дитячого харчування","2021-08-01",321.64,"govstat",NA,NA,99.3,NA,"молочні суміші для дитячого харчування",NA
"кава мелена","2021-08-01",335.64,"govstat",NA,NA,100.49,NA,"кава мелена",NA
"кава розчинна","2021-08-01",925.3,"govstat",NA,NA,100.22,NA,"кава розчинна",NA
"чай","2021-08-01",454.9,"govstat",NA,NA,99.43,NA,"чай",NA
"вода столово-мінеральна","2021-08-01",8.36,"govstat",NA,NA,99.05,NA,"вода столово-мінеральна",NA
"вода питна","2021-08-01",4.69,"govstat",NA,NA,99.36,NA,"вода питна",NA
"напої безалкогольні","2021-08-01",13.65,"govstat",NA,NA,99.85,NA,"напої безалкогольні",NA
"соки фруктово-ягідні","2021-08-01",28.33,"govstat",NA,NA,100.18,NA,"соки фруктово-ягідні",NA
"горілка","2021-08-01",187.4,"govstat",NA,NA,99.85,NA,"горілка",NA
"горілка преміум класу","2021-08-01",282.74,"govstat",NA,NA,98.9,NA,"горілка преміум класу",NA
